activity_date,facility_id,doctor_id,product_id,activity_type
2024-11-09,F0037,D0263,GLI,e_contents
2024-11-03,F0196,D1212,GLI,e_contents
2024-11-08,F0085,D1400,GLI,e_contents
2024-11-13,F0001,D0809,GLI,e_contents
2024-11-17,F0116,D0014,GLI,e_contents
2024-11-21,F0047,D0284,GLI,e_contents
2024-11-15,F0086,D0214,GLI,e_contents
2024-11-17,F0268,D1006,GLI,e_contents
2024-11-25,F0017,D1383,GLI,e_contents
2024-11-22,F0257,D0527,GLI,e_contents
2024-11-24,F0120,D0568,GLI,e_contents
2024-11-02,F0032,D1130,GLI,e_contents
2024-11-24,F0264,D0181,GLI,e_contents
2024-11-18,F0009,D0230,GLI,e_contents
2024-11-20,F0144,D0022,GLI,e_contents
2024-11-09,F0222,D0849,GLI,e_contents
2024-11-30,F0090,D0639,GLI,e_contents
2024-11-09,F0036,D0450,GLI,e_contents
2024-11-16,F0049,D1178,GLI,e_contents
2024-11-14,F0234,D0642,GLI,e_contents
2024-11-09,F0164,D0207,GLI,e_contents
2024-11-03,F0226,D1067,GLI,e_contents
2024-11-03,F0182,D1273,GLI,e_contents
2024-11-02,F0176,D1191,GLI,e_contents
2024-11-08,F0298,D1026,GLI,e_contents
2024-11-29,F0238,D0039,GLI,e_contents
2024-11-01,F0153,D0297,GLI,e_contents
2024-11-01,F0278,D1023,GLI,e_contents
2024-11-03,F0092,D0791,GLI,e_contents
2024-11-06,F0258,D0010,GLI,e_contents
2024-11-25,F0173,D1165,GLI,e_contents
2024-11-11,F0074,D0524,GLI,e_contents
2024-11-16,F0256,D0180,GLI,e_contents
2024-11-19,F0074,D0257,GLI,e_contents
2024-11-27,F0137,D0966,GLI,e_contents
2024-11-26,F0205,D1096,GLI,e_contents
2024-11-17,F0219,D0131,GLI,e_contents
2024-11-19,F0143,D0820,GLI,e_contents
2024-11-07,F0041,D0004,GLI,e_contents
2024-11-12,F0242,D0054,GLI,e_contents
2024-11-22,F0070,D0879,GLI,e_contents
2024-11-07,F0040,D1176,GLI,e_contents
2024-11-16,F0098,D0788,GLI,e_contents
2024-11-28,F0066,D0755,GLI,e_contents
2024-11-20,F0115,D0685,GLI,e_contents
2024-11-10,F0239,D0145,GLI,e_contents
2024-11-29,F0273,D0687,GLI,e_contents
2024-11-11,F0296,D0628,GLI,e_contents
2024-11-16,F0283,D0336,GLI,e_contents
2024-11-01,F0170,D0429,GLI,e_contents
2024-11-21,F0039,D1205,GLI,e_contents
2024-11-10,F0077,D0096,GLI,e_contents
2024-11-08,F0145,D0044,GLI,e_contents
2024-11-07,F0055,D1039,GLI,e_contents
2024-11-29,F0161,D1322,GLI,e_contents
2024-11-01,F0295,D0598,GLI,e_contents
2024-11-21,F0221,D1260,GLI,e_contents
2024-11-05,F0101,D0469,GLI,e_contents
2024-11-18,F0056,D0312,GLI,e_contents
2024-11-26,F0221,D0749,GLI,e_contents
2024-11-20,F0160,D0056,GLI,e_contents
2024-11-06,F0022,D1353,GLI,e_contents
2024-11-07,F0239,D0654,GLI,e_contents
2024-11-18,F0052,D0593,GLI,e_contents
2024-11-29,F0182,D0925,GLI,e_contents
2024-11-21,F0005,D0289,GLI,e_contents
2024-11-01,F0143,D0941,GLI,e_contents
2024-11-13,F0039,D0405,GLI,e_contents
2024-11-03,F0034,D0866,GLI,e_contents
2024-11-18,F0028,D0095,GLI,e_contents
2024-11-19,F0284,D0094,GLI,e_contents
2024-11-12,F0260,D0921,GLI,e_contents
2024-11-24,F0096,D0839,GLI,e_contents
2024-11-18,F0172,D1159,GLI,e_contents
2024-11-15,F0245,D1243,GLI,e_contents
2024-11-09,F0027,D1209,GLI,e_contents
2024-11-02,F0283,D1274,GLI,e_contents
2024-11-12,F0031,D0836,GLI,e_contents
2024-11-23,F0007,D0567,GLI,e_contents
2024-11-14,F0054,D1283,GLI,e_contents
2024-11-17,F0253,D0424,GLI,e_contents
2024-11-13,F0283,D1237,GLI,e_contents
2024-11-01,F0259,D0068,GLI,e_contents
2024-11-17,F0254,D0175,GLI,e_contents
2024-11-30,F0256,D0407,GLI,e_contents
2024-11-07,F0169,D0812,GLI,e_contents
2024-11-23,F0241,D0684,GLI,e_contents
2024-11-22,F0269,D1278,GLI,e_contents
2024-11-11,F0024,D0988,GLI,e_contents
2024-11-19,F0141,D0502,GLI,e_contents
2024-11-01,F0002,D0694,GLI,e_contents
2024-11-17,F0291,D0261,GLI,e_contents
2024-11-23,F0016,D0864,GLI,e_contents
2024-11-02,F0251,D1333,GLI,e_contents
2024-11-09,F0191,D0073,GLI,e_contents
2024-11-27,F0016,D0853,GLI,e_contents
2024-11-08,F0071,D0786,GLI,e_contents
2024-11-27,F0274,D1108,GLI,e_contents
2024-11-06,F0281,D1166,GLI,e_contents
2024-11-05,F0026,D0281,GLI,e_contents
2024-11-02,F0121,D0357,GLI,e_contents
2024-11-27,F0270,D0871,GLI,e_contents
2024-11-21,F0013,D0419,GLI,e_contents
2024-11-27,F0251,D1265,GLI,e_contents
2024-11-10,F0104,D0992,GLI,e_contents
2024-11-06,F0034,D1267,GLI,e_contents
2024-11-01,F0098,D0649,GLI,e_contents
2024-11-19,F0167,D0155,GLI,e_contents
2024-11-19,F0222,D0031,GLI,e_contents
2024-11-08,F0219,D1279,GLI,e_contents
2024-11-02,F0160,D1069,GLI,e_contents
2024-11-08,F0167,D1064,GLI,e_contents
2024-11-29,F0277,D0369,GLI,e_contents
2024-11-07,F0179,D1008,GLI,e_contents
2024-11-28,F0112,D1264,GLI,e_contents
2024-11-03,F0061,D0053,GLI,e_contents
2024-11-14,F0129,D0837,GLI,e_contents
2024-11-22,F0254,D0544,GLI,e_contents
2024-11-15,F0196,D0171,GLI,e_contents
2024-11-03,F0148,D0516,GLI,e_contents
2024-11-18,F0300,D0736,GLI,e_contents
2024-11-09,F0286,D1330,GLI,e_contents
2024-11-14,F0109,D0398,GLI,e_contents
2024-11-10,F0099,D0032,GLI,e_contents
2024-11-04,F0135,D0457,GLI,e_contents
2024-11-14,F0291,D0967,GLI,e_contents
2024-11-02,F0076,D1342,GLI,e_contents
2024-11-04,F0027,D1331,GLI,e_contents
2024-11-27,F0282,D0847,GLI,e_contents
2024-11-18,F0054,D0574,GLI,e_contents
2024-11-28,F0125,D0591,GLI,e_contents
2024-11-18,F0063,D0874,GLI,e_contents
2024-11-19,F0061,D0764,GLI,e_contents
2024-11-28,F0276,D1105,GLI,e_contents
2024-11-26,F0165,D0723,GLI,e_contents
2024-11-20,F0289,D0623,GLI,e_contents
2024-11-02,F0119,D1154,GLI,e_contents
2024-11-06,F0183,D0581,GLI,e_contents
2024-11-27,F0164,D0189,GLI,e_contents
2024-11-22,F0149,D0949,GLI,e_contents
2024-12-15,F0160,D1302,GLI,webinar
2024-12-15,F0191,D0817,GLI,webinar
2024-12-15,F0078,D0579,GLI,webinar
2024-12-15,F0201,D0259,GLI,webinar
2024-12-15,F0075,D0963,GLI,webinar
2024-12-15,F0111,D0028,GLI,webinar
2024-12-15,F0030,D1188,GLI,webinar
2024-12-15,F0151,D0491,GLI,webinar
2024-12-15,F0265,D1034,GLI,webinar
2024-12-15,F0011,D1309,GLI,webinar
2024-12-15,F0252,D1369,GLI,webinar
2024-12-15,F0115,D1345,GLI,webinar
2024-12-15,F0276,D1105,GLI,webinar
2024-12-15,F0285,D0040,GLI,webinar
2024-12-15,F0080,D0859,GLI,webinar
2024-12-15,F0189,D0571,GLI,webinar
2024-12-15,F0190,D0058,GLI,webinar
2024-12-15,F0119,D0878,GLI,webinar
2024-12-15,F0013,D0302,GLI,webinar
2024-12-15,F0121,D0702,GLI,webinar
2024-12-15,F0236,D0816,GLI,webinar
2024-12-15,F0119,D1174,GLI,webinar
2024-12-15,F0219,D1279,GLI,webinar
2024-12-15,F0165,D0392,GLI,webinar
2024-12-15,F0036,D0126,GLI,webinar
2024-12-15,F0166,D0622,GLI,webinar
2024-12-15,F0224,D0913,GLI,webinar
2024-12-15,F0125,D1035,GLI,webinar
2024-12-15,F0116,D0993,GLI,webinar
2024-12-15,F0135,D0457,GLI,webinar
2024-12-15,F0187,D0600,GLI,webinar
2024-12-15,F0286,D0669,GLI,webinar
2024-12-15,F0178,D0718,GLI,webinar
2024-12-15,F0232,D0461,GLI,webinar
2024-12-15,F0137,D0192,GLI,webinar
2024-12-15,F0249,D1371,GLI,webinar
2024-12-15,F0263,D0645,GLI,webinar
2024-12-15,F0113,D0313,GLI,webinar
2024-12-15,F0016,D0864,GLI,webinar
2024-12-15,F0142,D1189,GLI,webinar
2024-12-15,F0182,D0025,GLI,webinar
2024-12-15,F0037,D1019,GLI,webinar
2024-12-15,F0022,D0059,GLI,webinar
2024-12-15,F0239,D1380,GLI,webinar
2024-12-15,F0116,D0785,GLI,webinar
2024-12-15,F0173,D1165,GLI,webinar
2024-12-15,F0103,D0391,GLI,webinar
2024-12-15,F0252,D1361,GLI,webinar
2024-12-15,F0025,D1251,GLI,webinar
2024-12-15,F0114,D1118,GLI,webinar
2024-12-15,F0249,D1387,GLI,webinar
2024-12-15,F0143,D0941,GLI,webinar
2024-12-15,F0001,D1396,GLI,webinar
2024-12-15,F0024,D0427,GLI,webinar
2024-12-15,F0101,D0430,GLI,webinar
2024-12-15,F0049,D0887,GLI,webinar
2024-12-15,F0080,D1282,GLI,webinar
2024-12-15,F0254,D0175,GLI,webinar
2024-12-15,F0080,D1021,GLI,webinar
2024-12-15,F0094,D0149,GLI,webinar
2024-12-15,F0128,D0459,GLI,webinar
2024-12-15,F0168,D0403,GLI,webinar
2024-12-15,F0179,D1008,GLI,webinar
2024-12-15,F0191,D0985,GLI,webinar
2024-12-15,F0099,D1315,GLI,webinar
2024-12-15,F0028,D0095,GLI,webinar
2024-12-15,F0238,D0814,GLI,webinar
2024-12-15,F0292,D1355,GLI,webinar
2024-12-15,F0054,D1102,GLI,webinar
2024-12-15,F0077,D0825,GLI,webinar
2024-12-15,F0260,D0229,GLI,webinar
2024-12-15,F0073,D0906,GLI,webinar
2024-12-15,F0117,D0466,GLI,webinar
2024-12-15,F0273,D0790,GLI,webinar
2024-12-15,F0031,D1280,GLI,webinar
2024-12-15,F0148,D0516,GLI,webinar
2024-12-15,F0037,D0183,GLI,webinar
2024-12-15,F0277,D1372,GLI,webinar
2024-12-15,F0174,D1027,GLI,webinar
2024-12-15,F0023,D0653,GLI,webinar
2024-12-15,F0180,D0065,GLI,webinar
2024-12-15,F0015,D0926,GLI,webinar
2024-12-15,F0249,D0440,GLI,webinar
2024-12-15,F0054,D1283,GLI,webinar
2024-12-15,F0116,D1161,GLI,webinar
2024-12-15,F0285,D0349,GLI,webinar
2024-12-15,F0151,D0779,GLI,webinar
2024-12-15,F0041,D0223,GLI,webinar
2024-12-15,F0158,D0397,GLI,webinar
2024-12-15,F0177,D1233,GLI,webinar
2024-12-15,F0137,D0966,GLI,webinar
2024-12-15,F0029,D1090,GLI,webinar
2024-12-15,F0160,D0564,GLI,webinar
2024-12-15,F0120,D0720,GLI,webinar
2024-12-15,F0202,D0136,GLI,webinar
2024-12-15,F0032,D1227,GLI,webinar
2024-12-15,F0066,D0364,GLI,webinar
2024-12-15,F0026,D0728,GLI,webinar
2024-12-15,F0183,D1352,GLI,webinar
2024-12-15,F0297,D1147,GLI,webinar
2024-12-15,F0173,D1297,GLI,webinar
2024-12-15,F0195,D0530,GLI,webinar
2024-12-15,F0158,D1065,GLI,webinar
2024-12-15,F0104,D1047,GLI,webinar
2024-12-15,F0153,D0451,GLI,webinar
2024-12-15,F0299,D0456,GLI,webinar
2024-12-15,F0022,D1234,GLI,webinar
2024-12-15,F0118,D0209,GLI,webinar
2024-12-15,F0151,D0067,GLI,webinar
2024-12-15,F0257,D0714,GLI,webinar
2024-12-15,F0070,D0026,GLI,webinar
2024-12-15,F0022,D0299,GLI,webinar
2024-12-15,F0184,D1062,GLI,webinar
2024-12-15,F0179,D1044,GLI,webinar
2024-12-15,F0006,D1052,GLI,webinar
2024-12-15,F0181,D0367,GLI,webinar
2024-12-15,F0248,D1003,GLI,webinar
2024-12-15,F0037,D0184,GLI,webinar
2024-12-15,F0123,D0087,GLI,webinar
2024-12-15,F0035,D0616,GLI,webinar
2024-12-15,F0205,D1103,GLI,webinar
2024-12-15,F0278,D1023,GLI,webinar
2024-12-15,F0218,D0998,GLI,webinar
2024-12-15,F0135,D0584,GLI,webinar
2024-12-15,F0154,D0842,GLI,webinar
2024-12-15,F0109,D1173,GLI,webinar
2024-12-15,F0043,D0490,GLI,webinar
2024-12-15,F0161,D0735,GLI,webinar
2024-12-15,F0020,D0435,GLI,webinar
2024-12-15,F0085,D1317,GLI,webinar
2024-12-15,F0157,D1086,GLI,webinar
2024-12-15,F0104,D0757,GLI,webinar
2024-12-15,F0214,D1294,GLI,webinar
2024-12-15,F0004,D0201,GLI,webinar
2024-12-15,F0029,D0191,GLI,webinar
2024-12-15,F0002,D0694,GLI,webinar
2024-12-15,F0167,D0484,GLI,webinar
2024-12-15,F0091,D1223,GLI,webinar
2024-12-15,F0041,D0004,GLI,webinar
2024-12-15,F0240,D0978,GLI,webinar
2024-12-15,F0016,D1053,GLI,webinar
2024-12-15,F0180,D0120,GLI,webinar
2024-12-15,F0022,D1353,GLI,webinar
2024-12-15,F0288,D0848,GLI,webinar
2024-12-15,F0075,D0325,GLI,webinar
2024-12-15,F0276,D0570,GLI,webinar
2024-12-15,F0260,D0680,GLI,webinar
2024-12-15,F0021,D1169,GLI,webinar
2024-12-15,F0045,D0152,GLI,webinar
2024-12-15,F0181,D0448,GLI,webinar
2024-12-15,F0221,D0632,GLI,webinar
2024-12-15,F0166,D1397,GLI,webinar
2024-12-15,F0029,D0074,GLI,webinar
2024-12-15,F0122,D0342,GLI,webinar
2024-12-15,F0191,D0867,GLI,webinar
2024-12-15,F0011,D1083,GLI,webinar
2024-12-15,F0160,D0699,GLI,webinar
2024-12-15,F0003,D0107,GLI,webinar
2024-12-15,F0179,D0750,GLI,webinar
2024-12-15,F0162,D0277,GLI,webinar
2024-12-15,F0007,D0929,GLI,webinar
2024-12-15,F0184,D0356,GLI,webinar
2024-12-15,F0251,D1333,GLI,webinar
2024-12-15,F0092,D0791,GLI,webinar
2024-12-15,F0285,D0163,GLI,webinar
2024-12-15,F0140,D0648,GLI,webinar
2024-12-15,F0027,D1331,GLI,webinar
2024-12-15,F0255,D0050,GLI,webinar
2024-12-15,F0019,D0811,GLI,webinar
2024-12-15,F0074,D0524,GLI,webinar
2024-12-15,F0050,D1336,GLI,webinar
2024-12-15,F0110,D0452,GLI,webinar
2024-12-15,F0039,D0159,GLI,webinar
2024-12-15,F0034,D0866,GLI,webinar
2024-12-15,F0172,D1031,GLI,webinar
2024-12-15,F0271,D0437,GLI,webinar
2024-12-15,F0233,D0739,GLI,webinar
2024-12-15,F0059,D0515,GLI,webinar
2024-12-15,F0254,D0265,GLI,webinar
2024-12-15,F0042,D0082,GLI,webinar
2024-12-15,F0242,D0054,GLI,webinar
2024-12-15,F0259,D1135,GLI,webinar
2024-12-15,F0147,D0129,GLI,webinar
2024-12-15,F0280,D0093,GLI,webinar
2024-12-15,F0181,D1164,GLI,webinar
2024-12-15,F0157,D0112,GLI,webinar
2024-12-15,F0047,D0806,GLI,webinar
2024-12-15,F0234,D0869,GLI,webinar
2024-12-15,F0186,D1061,GLI,webinar
2024-12-15,F0102,D0027,GLI,webinar
2024-12-15,F0221,D1260,GLI,webinar
2024-12-15,F0002,D0301,GLI,webinar
2024-12-15,F0039,D0405,GLI,webinar
2024-12-15,F0014,D0510,GLI,webinar
2024-12-15,F0260,D0725,GLI,webinar
2024-12-15,F0213,D1000,GLI,webinar
2024-12-15,F0217,D0608,GLI,webinar
2024-12-15,F0096,D0368,GLI,webinar
2024-12-15,F0267,D0775,GLI,webinar
2024-12-15,F0182,D0250,GLI,webinar
2024-12-15,F0156,D0117,GLI,webinar
2024-12-15,F0141,D0899,GLI,webinar
2024-12-15,F0194,D1115,GLI,webinar
2024-12-15,F0192,D0182,GLI,webinar
2024-12-15,F0239,D0092,GLI,webinar
2024-12-15,F0167,D0155,GLI,webinar
2024-12-15,F0095,D0414,GLI,webinar
2024-12-15,F0286,D0176,GLI,webinar
2024-12-15,F0063,D0874,GLI,webinar
2024-12-15,F0074,D0413,GLI,webinar
2024-12-15,F0221,D0409,GLI,webinar
2024-12-15,F0033,D0672,GLI,webinar
2024-12-15,F0095,D0434,GLI,webinar
2024-12-15,F0295,D0251,GLI,webinar
2024-12-15,F0144,D1199,GLI,webinar
2024-12-15,F0143,D0344,GLI,webinar
2024-12-15,F0100,D1177,GLI,webinar
2024-12-15,F0251,D0497,GLI,webinar
2024-12-15,F0148,D0118,GLI,webinar
2024-12-15,F0264,D0601,GLI,webinar
2024-12-15,F0233,D1011,GLI,webinar
2024-12-15,F0082,D0144,GLI,webinar
2024-12-15,F0087,D0241,GLI,webinar
2024-12-15,F0005,D0521,GLI,webinar
2024-12-15,F0083,D0891,GLI,webinar
2024-12-15,F0105,D0783,GLI,webinar
2024-12-15,F0204,D0111,GLI,webinar
2024-12-15,F0094,D0862,GLI,webinar
2024-12-15,F0074,D0389,GLI,webinar
2024-12-15,F0237,D0390,GLI,webinar
2024-12-15,F0220,D0433,GLI,webinar
2024-12-15,F0226,D1067,GLI,webinar
2024-12-15,F0001,D1313,GLI,webinar
2024-12-15,F0299,D0091,GLI,webinar
2024-12-15,F0203,D0824,GLI,webinar
2024-12-15,F0097,D1350,GLI,webinar
2024-12-15,F0191,D0320,GLI,webinar
2024-12-15,F0073,D0651,GLI,webinar
2024-12-15,F0063,D1272,GLI,webinar
2024-12-15,F0125,D1288,GLI,webinar
2024-12-15,F0253,D0493,GLI,webinar
2024-12-15,F0153,D0641,GLI,webinar
2024-12-15,F0157,D1249,GLI,webinar
2024-12-15,F0172,D0378,GLI,webinar
2024-12-15,F0145,D1332,GLI,webinar
2024-12-15,F0168,D0965,GLI,webinar
2024-12-15,F0126,D0625,GLI,webinar
2024-12-15,F0171,D1128,GLI,webinar
2024-12-15,F0039,D1030,GLI,webinar
2024-12-15,F0280,D0916,GLI,webinar
2024-12-15,F0222,D1261,GLI,webinar
2024-12-15,F0203,D0471,GLI,webinar
2024-12-15,F0100,D0894,GLI,webinar
2024-12-15,F0119,D0683,GLI,webinar
2024-12-15,F0226,D1384,GLI,webinar
2024-12-15,F0097,D0904,GLI,webinar
2024-12-15,F0130,D0844,GLI,webinar
2024-12-15,F0159,D1357,GLI,webinar
2024-12-15,F0137,D0858,GLI,webinar
2024-12-15,F0200,D1048,GLI,webinar
2024-12-15,F0216,D0732,GLI,webinar
2024-12-15,F0243,D0619,GLI,webinar
2024-12-15,F0231,D1175,GLI,webinar
2024-12-15,F0011,D0846,GLI,webinar
2024-12-15,F0112,D0309,GLI,webinar
2024-12-15,F0147,D0892,GLI,webinar
2024-12-15,F0118,D0573,GLI,webinar
2024-12-15,F0034,D1216,GLI,webinar
2024-12-15,F0222,D0682,GLI,webinar
2024-12-15,F0070,D1277,GLI,webinar
2024-12-15,F0101,D0911,GLI,webinar
2024-12-15,F0139,D0613,GLI,webinar
2024-12-15,F0019,D1289,GLI,webinar
2024-12-15,F0076,D1252,GLI,webinar
2024-12-15,F0191,D0143,GLI,webinar
2024-12-15,F0298,D1020,GLI,webinar
2024-12-15,F0252,D0416,GLI,webinar
2024-12-15,F0031,D0759,GLI,webinar
2024-12-15,F0161,D1036,GLI,webinar
2024-12-15,F0210,D0266,GLI,webinar
2024-12-15,F0296,D0793,GLI,webinar
2024-12-15,F0161,D0741,GLI,webinar
2024-12-15,F0108,D1085,GLI,webinar
2024-12-15,F0264,D1293,GLI,webinar
2024-12-15,F0254,D1244,GLI,webinar
2024-12-15,F0276,D0964,GLI,webinar
2024-12-15,F0024,D0971,GLI,webinar
2024-12-15,F0285,D0821,GLI,webinar
2024-12-15,F0203,D0729,GLI,webinar
2024-12-15,F0222,D0139,GLI,webinar
2024-12-15,F0205,D0227,GLI,webinar
2024-12-15,F0038,D0638,GLI,webinar
2024-12-15,F0232,D1091,GLI,webinar
2024-12-15,F0128,D0733,GLI,webinar
2024-12-15,F0232,D1225,GLI,webinar
2024-12-15,F0165,D0383,GLI,webinar
2024-12-15,F0270,D0957,GLI,webinar
2024-12-15,F0095,D0148,GLI,webinar
2024-12-15,F0089,D0196,GLI,webinar
2024-12-15,F0063,D0135,GLI,webinar
2024-12-15,F0109,D0972,GLI,webinar
2024-12-15,F0019,D1015,GLI,webinar
2024-12-15,F0248,D0194,GLI,webinar
2024-12-15,F0257,D0043,GLI,webinar
2024-12-15,F0051,D0085,GLI,webinar
2024-12-15,F0281,D0164,GLI,webinar
2024-12-15,F0056,D0312,GLI,webinar
2024-12-15,F0213,D0717,GLI,webinar
2024-12-15,F0246,D1365,GLI,webinar
2024-12-15,F0013,D0852,GLI,webinar
2024-12-15,F0255,D0948,GLI,webinar
2024-12-15,F0095,D0577,GLI,webinar
2024-12-15,F0057,D0934,GLI,webinar
2024-12-15,F0144,D0168,GLI,webinar
2024-12-15,F0090,D0800,GLI,webinar
2024-12-15,F0049,D0956,GLI,webinar
2024-12-15,F0105,D0807,GLI,webinar
2024-12-15,F0172,D0855,GLI,webinar
2024-12-15,F0204,D0727,GLI,webinar
2024-12-15,F0123,D1162,GLI,webinar
2024-12-15,F0136,D0768,GLI,webinar
2024-12-15,F0205,D1373,GLI,webinar
2024-12-15,F0092,D0352,GLI,webinar
2024-12-15,F0298,D1026,GLI,webinar
2024-12-15,F0092,D0505,GLI,webinar
2024-12-15,F0210,D0275,GLI,webinar
2024-12-15,F0189,D1153,GLI,webinar
2024-12-15,F0090,D0371,GLI,webinar
2024-12-15,F0002,D1022,GLI,webinar
2024-12-15,F0034,D1267,GLI,webinar
2024-12-15,F0034,D0938,GLI,webinar
2024-12-15,F0161,D1125,GLI,webinar
2024-12-15,F0135,D1290,GLI,webinar
2024-12-15,F0155,D0008,GLI,webinar
2024-12-15,F0212,D0464,GLI,webinar
2024-12-15,F0257,D0960,GLI,webinar
2024-12-15,F0095,D0388,GLI,webinar
2024-12-15,F0264,D1113,GLI,webinar
2024-12-15,F0222,D0031,GLI,webinar
2024-12-15,F0167,D0765,GLI,webinar
2024-12-15,F0075,D0915,GLI,webinar
2024-12-15,F0239,D1084,GLI,webinar
2024-12-15,F0123,D0362,GLI,webinar
2024-12-15,F0102,D1300,GLI,webinar
2024-12-15,F0096,D1004,GLI,webinar
2024-12-15,F0265,D0771,GLI,webinar
2024-12-15,F0035,D0420,GLI,webinar
2024-12-15,F0025,D0496,GLI,webinar
2024-12-15,F0127,D0585,GLI,webinar
2024-12-15,F0299,D1398,GLI,webinar
2024-12-15,F0267,D1152,GLI,webinar
2024-12-15,F0074,D0257,GLI,webinar
2024-12-15,F0238,D0861,GLI,webinar
2024-12-15,F0157,D0410,GLI,webinar
2024-12-15,F0280,D0933,GLI,webinar
2024-12-15,F0178,D0098,GLI,webinar
2024-12-15,F0070,D0945,GLI,webinar
2024-12-15,F0289,D0253,GLI,webinar
2024-12-15,F0185,D1229,GLI,webinar
2024-12-15,F0139,D0339,GLI,webinar
2024-12-15,F0017,D0421,GLI,webinar
2024-12-15,F0045,D1007,GLI,webinar
2024-12-15,F0155,D0203,GLI,webinar
2024-12-15,F0012,D0666,GLI,webinar
2024-12-15,F0234,D0002,GLI,webinar
2024-12-15,F0031,D0850,GLI,webinar
2024-12-15,F0087,D0060,GLI,webinar
2024-12-15,F0060,D0393,GLI,webinar
2024-12-15,F0043,D1363,GLI,webinar
2024-12-15,F0090,D0038,GLI,webinar
2024-12-15,F0001,D0888,GLI,webinar
2024-12-15,F0142,D0831,GLI,webinar
2024-12-15,F0118,D1321,GLI,webinar
2024-12-15,F0002,D0246,GLI,webinar
2024-12-15,F0138,D0305,GLI,webinar
2024-12-15,F0225,D0295,GLI,webinar
2024-12-15,F0151,D1137,GLI,webinar
2024-12-15,F0135,D0719,GLI,webinar
2024-12-15,F0098,D0788,GLI,webinar
2024-12-15,F0179,D0088,GLI,webinar
2024-12-15,F0219,D0160,GLI,webinar
2024-12-15,F0135,D0873,GLI,webinar
2024-12-15,F0145,D0546,GLI,webinar
2024-12-15,F0122,D1266,GLI,webinar
2024-12-15,F0187,D0690,GLI,webinar
2024-12-15,F0161,D1301,GLI,webinar
2024-12-15,F0075,D0017,GLI,webinar
2024-12-15,F0240,D0116,GLI,webinar
2024-12-15,F0070,D1056,GLI,webinar
2024-12-15,F0001,D0882,GLI,webinar
2024-12-15,F0096,D0835,GLI,webinar
2024-12-15,F0010,D1344,GLI,webinar
2024-12-15,F0077,D1060,GLI,webinar
2024-12-15,F0141,D1168,GLI,webinar
2024-12-15,F0176,D0518,GLI,webinar
2024-12-15,F0004,D1163,GLI,webinar
2024-12-15,F0234,D0642,GLI,webinar
2024-12-15,F0235,D0166,GLI,webinar
2024-12-15,F0200,D0222,GLI,webinar
2024-12-15,F0048,D0150,GLI,webinar
2024-12-15,F0139,D0920,GLI,webinar
2024-12-15,F0279,D0582,GLI,webinar
2024-12-15,F0054,D0805,GLI,webinar
2024-12-15,F0002,D0637,GLI,webinar
2024-12-15,F0009,D0230,GLI,webinar
2024-12-15,F0031,D0836,GLI,webinar
2024-12-15,F0280,D1377,GLI,webinar
2024-12-15,F0129,D0354,GLI,webinar
2024-12-15,F0269,D0704,GLI,webinar
2024-12-15,F0149,D0753,GLI,webinar
2024-12-15,F0116,D1281,GLI,webinar
2024-12-13,F0247,D0664,GLI,webinar
2024-12-13,F0045,D1077,GLI,webinar
2024-12-13,F0187,D0225,GLI,webinar
2024-12-13,F0176,D0518,GLI,webinar
2024-12-13,F0018,D0536,GLI,webinar
2024-12-13,F0098,D0788,GLI,webinar
2024-12-13,F0071,D0119,GLI,webinar
2024-12-13,F0182,D0250,GLI,webinar
2024-12-13,F0276,D0204,GLI,webinar
2024-12-13,F0248,D1003,GLI,webinar
2024-12-13,F0035,D0273,GLI,webinar
2024-12-13,F0240,D1136,GLI,webinar
2024-12-13,F0213,D0292,GLI,webinar
2024-12-13,F0288,D0083,GLI,webinar
2024-12-13,F0197,D0798,GLI,webinar
2024-12-13,F0242,D1149,GLI,webinar
2024-12-13,F0004,D0201,GLI,webinar
2024-12-13,F0183,D1158,GLI,webinar
2024-12-13,F0013,D0499,GLI,webinar
2024-12-13,F0070,D0512,GLI,webinar
2024-12-13,F0135,D0492,GLI,webinar
2024-12-13,F0241,D0487,GLI,webinar
2024-12-13,F0266,D0304,GLI,webinar
2024-12-13,F0295,D0251,GLI,webinar
2024-12-13,F0019,D0019,GLI,webinar
2024-12-13,F0135,D0719,GLI,webinar
2024-12-13,F0289,D0253,GLI,webinar
2024-12-13,F0002,D0950,GLI,webinar
2024-12-13,F0185,D0300,GLI,webinar
2024-12-13,F0259,D0909,GLI,webinar
2024-12-13,F0122,D0342,GLI,webinar
2024-12-13,F0278,D0467,GLI,webinar
2024-12-13,F0162,D0540,GLI,webinar
2024-12-13,F0115,D0158,GLI,webinar
2024-12-13,F0254,D0526,GLI,webinar
2024-12-13,F0233,D0134,GLI,webinar
2024-12-13,F0209,D0066,GLI,webinar
2024-12-13,F0032,D1227,GLI,webinar
2024-12-13,F0204,D0111,GLI,webinar
2024-12-13,F0291,D0261,GLI,webinar
2024-12-13,F0232,D1270,GLI,webinar
2024-12-13,F0136,D0233,GLI,webinar
2024-12-13,F0123,D0087,GLI,webinar
2024-12-13,F0045,D0375,GLI,webinar
2024-12-13,F0080,D1282,GLI,webinar
2024-12-13,F0257,D0714,GLI,webinar
2024-12-13,F0046,D0504,GLI,webinar
2024-12-13,F0264,D0601,GLI,webinar
2024-12-13,F0179,D1044,GLI,webinar
2024-12-13,F0194,D1115,GLI,webinar
